Filename,AoA,CST Coeff 1,CST Coeff 2,CST Coeff 3,CST Coeff 4,CST Coeff 5,CST Coeff 6,CST Coeff 7,CST Coeff 8,Cl,Cd
c141d,2,-1.2377787e-01,-7.4228222e-02,-1.2214774e-01,-1.0764750e-01,1.6645104e-01,1.5390811e-01,2.1282462e-01,2.5779185e-01,0.34682292,0.017651482
c141e,2,-1.2330873e-01,-5.5334940e-02,-1.1593681e-01,-9.2820517e-02,1.7636519e-01,1.5239940e-01,2.1846004e-01,2.6430042e-01,0.37573819,0.017761877
c141f,2,-1.1856010e-01,-2.1070635e-02,-1.0184612e-01,-6.3608379e-02,1.9742006e-01,1.5117127e-01,2.1961003e-01,2.9426354e-01,0.43456982,0.01810111
c5a,2,-1.4669339e-01,-1.6049062e-01,-2.2634180e-01,-9.1875096e-02,1.4038468e-01,1.6868197e-01,1.7725733e-01,2.8474163e-01,0.24635658,0.018038236
c5b,2,-1.4158218e-01,-9.6039626e-02,-1.7369021e-01,-7.4200019e-02,1.4255121e-01,1.6638882e-01,1.9137644e-01,2.9216911e-01,0.32508336,0.017822738
c5c,2,-1.4048315e-01,-7.7362099e-02,-1.5730271e-01,-7.1645980e-02,1.4359924e-01,1.6568333e-01,1.9666919e-01,2.9274548e-01,0.34656781,0.017791653
c5d,2,-1.4228474e-01,-6.2407844e-02,-1.7426251e-01,-5.4884183e-02,1.4621330e-01,1.6610827e-01,1.9593955e-01,2.7390594e-01,0.36320872,0.01805398
c5e,2,-1.5416966e-01,1.8924794e-02,-2.6524397e-01,3.9794269e-02,1.6300069e-01,1.5629884e-01,2.1851370e-01,1.3596568e-01,0.26788151,0.0387191999999999
cast102,2,-9.2567194e-02,-1.0000643e-01,-2.2063942e-01,-1.4381580e-02,1.7156394e-01,1.5572970e-01,2.3231533e-01,2.9408738e-01,0.38501061,0.01838768
CAST 102 DOA 2 AIRFOIL,2,-9.2569989e-02,-1.0000583e-01,-2.2063396e-01,-1.4389346e-02,1.7156457e-01,1.5572814e-01,2.3231093e-01,2.9409533e-01,0.33264925,0.0366640379999999
CH10 smoothed,2,-7.2447195e-02,1.3317963e-01,1.2688412e-01,3.1919813e-01,2.5666844e-01,4.7869131e-01,4.6897533e-01,4.9476892e-01,1.1631619,0.070110944
CHEN AIRFOIL,2,-1.0521630e-01,2.4923621e-01,-1.8516790e-01,-8.7994490e-02,2.7775863e-01,6.1773301e-01,-1.1896551e-01,3.4207475e-01,0.54195118,0.029227446
chen,2,-1.0521434e-01,2.4923843e-01,-1.8517145e-01,-8.7992537e-02,2.7778115e-01,6.1765126e-01,-1.1880214e-01,3.4197805e-01,0.58665305,0.023305463
CLARK K AIRFOIL,2,-1.3595738e-01,-3.4555226e-02,-5.9186886e-02,-3.9635058e-02,1.9520992e-01,2.6021347e-01,2.2892349e-01,2.4955557e-01,0.34462742,0.0481840829999999
clarkk,2,-1.3595789e-01,-3.4554596e-02,-5.9187551e-02,-3.9634544e-02,1.9520923e-01,2.6021696e-01,2.2891600e-01,2.4955913e-01,0.50526229,0.021485947
CLARK V AIRFOIL,2,-1.1423697e-01,-5.0728149e-02,-5.0140422e-02,-3.9099727e-02,1.9041521e-01,2.6101159e-01,2.2787740e-01,3.4746142e-01,0.53857624,0.019341442
clarkv,2,-1.1423697e-01,-5.0728149e-02,-5.0140422e-02,-3.9099727e-02,1.9041521e-01,2.6101159e-01,2.2787740e-01,3.4746142e-01,0.53842467,0.021792803
CLARK W AIRFOIL,2,-1.4366065e-01,3.0974611e-03,-3.5688377e-02,-7.4870996e-02,2.0029491e-01,2.7699175e-01,2.0815468e-01,2.8909487e-01,0.33631145,0.054098122
clarkw,2,-1.4366065e-01,3.0974611e-03,-3.5688377e-02,-7.4870996e-02,2.0029491e-01,2.7699175e-01,2.0815468e-01,2.8909487e-01,0.3401669,0.052218034
clarkx,2,-1.3960640e-01,-2.7787067e-02,-6.4528586e-02,-3.1601582e-02,1.8828609e-01,2.7853980e-01,2.1179097e-01,2.6857752e-01,0.50161732,0.023802077
CLARK Y AIRFOIL,2,-1.3304610e-01,-2.2748188e-02,-6.3862160e-02,-3.2593442e-02,2.0393350e-01,2.6510977e-01,2.3092129e-01,2.5357501e-01,0.52547525,0.01884385
clarky,2,-1.3305760e-01,-2.2705201e-02,-6.3963401e-02,-3.2430939e-02,2.0392633e-01,2.6509279e-01,2.3098215e-01,2.5351720e-01,0.52567826,0.01900591
CLARK YM15 AIRFOIL,2,-1.6900540e-01,-6.5928125e-02,-9.7619420e-02,-7.4418536e-02,2.6013574e-01,3.1444813e-01,2.6585228e-01,3.0059303e-01,0.49732172,0.020601823
CLARK YM18 AIRFOIL,2,-2.1055293e-01,-1.0601133e-01,-1.3387517e-01,-1.1142707e-01,3.0429226e-01,3.5114235e-01,3.0320878e-01,3.3685134e-01,0.44858814,0.022319303
SD203008688,2,-8.9124898e-02,-1.7738918e-02,-9.2823020e-02,4.9354719e-03,1.5359462e-01,1.5824432e-01,1.9639706e-01,2.0613313e-01,0.46833744,0.016944101
sd2030,2,-8.9124898e-02,-1.7738918e-02,-9.2823020e-02,4.9354719e-03,1.5359462e-01,1.5824432e-01,1.9639706e-01,2.0613313e-01,0.46833744,0.016944101
SD2083 9pt0,2,-7.8902942e-02,-3.1304046e-02,-3.5792466e-02,-1.3336507e-02,1.6368627e-01,1.7945251e-01,2.4155555e-01,1.5281426e-01,0.49055891,0.017088517
sd2083,2,-7.8902942e-02,-3.1304046e-02,-3.5792466e-02,-1.3336507e-02,1.6368627e-01,1.7945251e-01,2.4155555e-01,1.5281426e-01,0.49055891,0.017088517
SD5060 9pt5,2,-1.1841182e-01,-4.4402454e-02,-4.2099817e-02,1.5863433e-02,1.8019141e-01,1.7102351e-01,1.9881002e-01,9.8697238e-02,0.44899664,0.01689232
sd5060,2,-1.1841182e-01,-4.4402454e-02,-4.2099817e-02,1.5863433e-02,1.8019141e-01,1.7102351e-01,1.9881002e-01,9.8697238e-02,0.44899664,0.01689232
SD606010488,2,-9.8776639e-02,-6.9168805e-02,-1.1538037e-01,-4.2009133e-02,1.5655766e-01,1.9379832e-01,2.0662532e-01,1.0974633e-01,0.37154604,0.016796345
sd6060,2,-9.8776639e-02,-6.9168805e-02,-1.1538037e-01,-4.2009133e-02,1.5655766e-01,1.9379832e-01,2.0662532e-01,1.0974633e-01,0.37154604,0.016796345
sd6080,2,-7.7166319e-02,6.8079728e-04,-1.4443870e-02,4.2558688e-02,1.7825453e-01,2.3361891e-01,2.3232807e-01,1.4531755e-01,0.58253671,0.017640306
SD700308588,2,-1.1104812e-01,-4.3495649e-02,-8.0078712e-02,2.0402348e-02,1.6249365e-01,1.5280796e-01,1.1271961e-01,1.1452209e-01,0.38934249,0.016287656
sd7003,2,-1.1104812e-01,-4.3495649e-02,-8.0078712e-02,2.0402348e-02,1.6249365e-01,1.5280796e-01,1.1271961e-01,1.1452209e-01,0.35900229,0.02008096
SD703209988,2,-8.5624030e-02,-8.2418441e-03,-4.0525760e-02,8.6602949e-02,1.9946805e-01,2.4216477e-01,2.1097182e-01,2.1413032e-01,0.58406074,0.027857674
sd7032,2,-8.5624030e-02,-8.2418441e-03,-4.0525760e-02,8.6602949e-02,1.9946805e-01,2.4216477e-01,2.1097182e-01,2.1413032e-01,0.63754309,0.019553648
sd7034,2,-9.8850770e-02,-4.6748520e-03,-2.5706438e-02,5.0635122e-02,2.1396443e-01,2.5011298e-01,2.4649189e-01,1.4671120e-01,0.42675234,0.041897334
SD7034,2,-9.8850770e-02,-4.6748520e-03,-2.5706438e-02,5.0635122e-02,2.1396443e-01,2.5011298e-01,2.4649189e-01,1.4671120e-01,0.56661744,0.024190031
SD7043 9pt1,2,-8.8201663e-02,-4.4496244e-03,-2.6930024e-02,9.7804957e-02,1.9676514e-01,1.9516793e-01,2.3366914e-01,1.8495291e-01,0.62907317,0.018130216
sd7043,2,-8.8201663e-02,-4.4496244e-03,-2.6930024e-02,9.7804957e-02,1.9676514e-01,1.9516793e-01,2.3366914e-01,1.8495291e-01,0.62884493,0.01818934
SD7062 14,2,-1.3113184e-01,-5.5372233e-02,-6.5431985e-02,5.6638598e-02,2.8157481e-01,2.9871483e-01,2.6047643e-01,2.0115600e-01,0.63465118,0.020662987
sd7062,2,-1.3113184e-01,-5.5372233e-02,-6.5431985e-02,5.6638598e-02,2.8157481e-01,2.9871483e-01,2.6047643e-01,2.0115600e-01,0.62099466,0.024087629
SD7080 9pt2,2,-9.2543471e-02,-3.3999203e-02,-5.7214204e-02,2.6176216e-02,1.7558170e-01,1.9084295e-01,1.7075214e-01,1.8560521e-01,0.4941712,0.018920358
sd7080,2,-9.2543471e-02,-3.3999203e-02,-5.7214204e-02,2.6176216e-02,1.7558170e-01,1.9084295e-01,1.7075214e-01,1.8560521e-01,0.44372634,0.026146446
SD7084 9pt6,2,-9.1771018e-02,-5.3696653e-02,-5.6763195e-02,-2.7720245e-02,1.7741507e-01,1.9331661e-01,1.7952871e-01,1.6898570e-01,0.079877907,0.027231562
SD7090 10,2,-1.1782224e-01,-5.7255525e-02,-8.6423200e-02,-1.8605288e-02,1.7700463e-01,1.9471080e-01,1.4234782e-01,1.7980209e-01,0.38534595,0.021611675
sd7090,2,-1.1782224e-01,-5.7255525e-02,-8.6423200e-02,-1.8605288e-02,1.7700463e-01,1.9471080e-01,1.4234782e-01,1.7980209e-01,0.4163745,0.017084789
sd8000,2,-1.1610172e-01,-4.8115463e-02,-7.3535976e-02,1.3057867e-02,1.5976409e-01,1.5089335e-01,1.6363199e-01,1.4372620e-01,0.42191831,0.016658448
sd8020,2,-1.4279850e-01,-1.3345082e-01,-1.1171402e-01,-1.1422428e-01,1.4281376e-01,1.3343116e-01,1.1173121e-01,1.1420537e-01,0.20646041,0.016336132
SD8040 10,2,-1.0642946e-01,-3.3828194e-02,-6.6415187e-02,2.2521048e-02,1.9771539e-01,1.9795956e-01,1.9725652e-01,1.7201027e-01,0.50454771,0.017554377
sd8040,2,-1.0642946e-01,-3.3828194e-02,-6.6415187e-02,2.2521048e-02,1.9771539e-01,1.9795956e-01,1.9725652e-01,1.7201027e-01,0.50454771,0.017554377
GOE 480 AIRFOIL,2,-1.4113293e-01,6.9198117e-02,-4.0621592e-03,2.9399271e-02,2.3029539e-01,3.4481943e-01,2.6640703e-01,2.7229973e-01,0.70626585,0.020723605
GOE 481A AIRFOIL,2,-2.3541331e-01,7.7848015e-02,-9.2741338e-02,5.1657440e-03,3.0132149e-01,3.9225225e-01,2.3436347e-01,5.4428665e-01,0.63825061,0.024335107
GOE 482 AIRFOIL,2,-1.3048089e-01,5.5450945e-02,8.1793888e-02,2.3436578e-01,3.3850951e-01,5.3333628e-01,3.5924508e-01,3.8298744e-01,1.1012115,0.0298429139999999
GOE 483 AIRFOIL,2,-5.1486683e-02,2.1164045e-01,2.5492703e-02,9.2207167e-02,1.6710722e-01,2.5844910e-01,1.8988063e-01,1.9957713e-01,0.7373265,0.017969036
GOE 484 AIRFOIL,2,-7.4380695e-02,1.0503108e-01,4.4548946e-02,1.3476009e-01,1.3948524e-01,2.3307839e-01,2.0299713e-01,2.8336755e-01,0.76408185,0.018495648
GOE 488 AIRFOIL,2,-9.3805231e-02,8.3958092e-02,-6.3367769e-02,-1.1510643e-02,1.5986985e-01,1.6485441e-01,1.7269060e-01,2.0087195e-01,0.49823724,0.016780813
GOE 490 AIRFOIL,2,-1.0586146e-01,6.0028816e-02,-3.1714139e-02,-2.8568009e-02,1.9484747e-01,2.4394161e-01,1.7214299e-01,2.4511858e-01,0.54854524,0.017973659
GOE 491 AIRFOIL,2,-4.6700111e-02,8.8866331e-02,-4.2217669e-02,-3.6677335e-02,1.3190165e-01,1.7502872e-01,7.6134296e-02,1.6678419e-01,0.43749289,0.0156384569999999
GOE 492 AIRFOIL,2,-6.4336965e-02,2.2856689e-02,2.6273879e-02,4.7577368e-02,9.0145312e-02,2.0950816e-01,1.6305676e-01,2.1105212e-01,0.57713259,0.016580767
GOE 493 AIRFOIL,2,-1.5037981e-01,-1.2988285e-01,-7.3813263e-02,-1.4329094e-02,2.0030161e-01,3.0851424e-01,2.9031500e-01,3.0779913e-01,0.53289069,0.0205629469999999
GOE 494 AIRFOIL,2,-4.6661912e-02,8.1404501e-02,1.2725306e-01,1.3934838e-01,1.1754280e-01,1.9947417e-01,2.1360990e-01,2.3788114e-01,0.4888268,0.068271383
GOE 495 AIRFOIL,2,-6.8196884e-02,5.4156965e-02,9.5602827e-02,1.2884035e-01,1.5169517e-01,2.2942993e-01,2.2300774e-01,2.5458642e-01,0.69566353,0.034109896
GOE 496 AIRFOIL,2,-1.2235981e-01,2.4386920e-02,5.0406539e-02,1.2705676e-01,1.8743453e-01,2.8712721e-01,2.3000711e-01,2.8631277e-01,0.56394295,0.053495323
GOE 498 AIRFOIL,2,-1.6897845e-01,-7.2497284e-02,3.0747632e-02,8.6888957e-02,3.1432356e-01,3.4842794e-01,3.3122651e-01,3.4582386e-01,0.45617804,0.084056343
GOE 499 AIRFOIL,2,-8.0383239e-02,9.3825830e-02,1.1619377e-01,1.9677146e-01,1.2975400e-01,2.7344403e-01,2.3815881e-01,3.0853853e-01,0.7335741,0.051384904
GOE 500 AIRFOIL,2,-1.0762656e-01,4.6130764e-02,8.9185838e-02,1.4887603e-01,1.8912722e-01,3.1820417e-01,2.7009808e-01,3.2876241e-01,0.87581009,0.023079941
GOE 501 AIRFOIL,2,-1.3434873e-01,9.6664637e-03,8.0027350e-02,1.4334663e-01,2.4723874e-01,3.4743497e-01,3.3213153e-01,3.3950718e-01,0.63662478,0.064685112
GOE 504 AIRFOIL,2,-1.3355989e-01,-1.0437461e-01,-3.4436038e-02,-7.2601724e-02,2.8525025e-01,4.5754728e-01,3.1587013e-01,3.7477150e-01,0.55195392,0.043394865
GOE 505 AIRFOIL,2,-1.5303208e-01,7.1203240e-02,-6.3326875e-02,-9.0076075e-02,2.8574571e-01,3.5575391e-01,3.3517923e-01,3.8678471e-01,0.64440789,0.023872464
GOE 507 AIRFOIL,2,-1.1957578e-01,2.2060175e-02,-4.9433945e-02,-2.6334925e-02,1.5319170e-01,1.9948007e-01,2.0642980e-01,1.7551191e-01,0.30631071,0.047589444
GOE 508 AIRFOIL,2,-1.7039860e-01,1.6959017e-03,-8.7709860e-02,-2.1403169e-02,3.0818980e-01,3.9477227e-01,3.6970024e-01,2.8413449e-01,0.67788254,0.027784074
GOE 509 AIRFOIL,2,-8.5975133e-02,5.6808783e-02,-7.9831245e-03,-1.1796401e-01,2.4841008e-01,3.3541204e-01,2.0527274e-01,3.2318373e-01,0.57798145,0.022187902
GOE 510 AIRFOIL,2,-1.7662189e-01,1.2582190e-01,-1.1230388e-01,-7.8491068e-02,2.7563500e-01,3.9156495e-01,2.5391648e-01,4.1682066e-01,0.58968997,0.022354215
GOE 511 AIRFOIL,2,-1.1978820e-01,1.0084499e-01,-4.6144778e-02,-1.1782765e-01,4.0888711e-01,4.7158904e-01,3.2685252e-01,5.0052656e-01,0.66350497,0.026568808
GOE 512 AIRFOIL,2,-1.1201683e-01,3.0830245e-02,-3.8439806e-02,-1.4229552e-01,3.1565917e-01,3.5813271e-01,2.5355503e-01,3.9680208e-01,0.55835301,0.021798595
GOE 513 AIRFOIL,2,-1.6022441e-01,-1.4123965e-02,-7.2956489e-02,-2.1750390e-01,3.4560896e-01,3.8126241e-01,2.9238002e-01,4.0187383e-01,0.46901949,0.023035391
GOE 514 AIRFOIL,2,-1.5444261e-01,3.8320530e-02,-5.7614720e-02,-1.5046573e-01,3.4697261e-01,4.2713919e-01,3.0560843e-01,4.8484641e-01,0.55632748,0.024496712
EPPLER 433 AIRFOIL,2,-9.9966136e-02,-1.9493521e-02,-2.3011539e-01,1.4119824e-01,2.1635002e-01,2.9639355e-01,3.3622119e-01,3.4782159e-01,0.67245716,0.021599377
EPPLER 434 AIRFOIL,2,-9.0721065e-02,-7.8260981e-03,-1.4584646e-01,2.3959168e-02,2.1118862e-01,3.1502552e-01,3.2533169e-01,2.4642490e-01,0.60489104,0.020232292
EPPLER 435 AIRFOIL,2,-1.1013054e-01,-7.8178821e-02,-2.0016512e-01,2.1391043e-01,2.3210324e-01,3.5005769e-01,3.5404219e-01,3.5672632e-01,0.76528473,0.023367649
EPPLER 472 AIRFOIL,2,-2.2258208e-01,-1.1829752e-01,-9.6114723e-02,-1.4083658e-01,2.2258209e-01,1.1829752e-01,9.6114726e-02,1.4083658e-01,0.20480199,0.017618727
EPPLER 473 AIRFOIL,2,-2.4818169e-01,-2.2158969e-01,-8.8103805e-02,-1.7660892e-01,2.4818170e-01,2.2158967e-01,8.8103811e-02,1.7660891e-01,0.20020292,0.019030248
EPPLER 479 AIRFOIL,2,-2.3515325e-01,-2.3976919e-01,-1.2424551e-01,-1.1626025e-01,2.3515326e-01,2.3976918e-01,1.2424553e-01,1.1626023e-01,0.20984511,0.018888296
EPPLER 485 AIRFOIL,2,-1.2726614e-01,-1.1953515e-01,-1.8438007e-01,-9.0424414e-02,1.8895704e-01,2.0084930e-01,1.8954962e-01,1.3426470e-01,0.28751349,0.017510414
EPPLER 502 AIRFOIL,2,-1.2166238e-01,-1.2114956e-01,-2.9956982e-01,-7.1446033e-02,1.6967793e-01,2.5445480e-01,3.1961827e-01,1.2184689e-01,0.30716036,0.018980542
EPPLER 520 AIRFOIL,2,-1.6674433e-01,-2.0567020e-01,-2.4438208e-01,-4.6420937e-02,1.6738867e-01,2.0441885e-01,2.4591841e-01,4.5108627e-02,0.21430196,0.018013299
EPPLER 521 AIRFOIL,2,-1.6428989e-01,-1.6698914e-01,-2.4864122e-01,-5.5226311e-02,1.6429063e-01,1.6698458e-01,2.4865575e-01,5.5192604e-02,0.21229787,0.017596561
EPPLER 540 AIRFOIL,2,-1.2254373e-01,-1.1516426e-01,-3.9286257e-01,4.9487967e-02,1.7883078e-01,2.7631316e-01,3.1406934e-01,2.5082480e-01,0.39646185,0.020424466
EPPLER 541 AIRFOIL,2,-1.1863695e-01,-1.0681188e-01,-3.7368594e-01,-1.2960064e-02,1.8265573e-01,2.4646897e-01,3.5724694e-01,2.2718553e-01,0.3657111,0.020344058
EPPLER 542 AIRFOIL,2,-1.2174850e-01,-1.0978136e-01,-3.6754069e-01,-3.0939168e-02,1.9046676e-01,3.1105303e-01,2.7513582e-01,2.2266238e-01,0.34120747,0.02345256
EPPLER 543 AIRFOIL,2,-1.2537226e-01,-1.1691155e-01,-3.8642096e-01,3.3167112e-02,1.9316231e-01,3.1664549e-01,2.7979876e-01,2.3008090e-01,0.30560229,0.039075721
EPPLER 544 AIRFOIL,2,-1.2476055e-01,-1.5343257e-01,-3.3132320e-01,4.5573118e-02,1.9573069e-01,3.2040758e-01,2.8496630e-01,2.3655916e-01,0.43967213,0.0208535189999999
EPPLER 545 AIRFOIL,2,-1.2117306e-01,-1.8618458e-01,-2.8263614e-01,7.9052106e-02,1.9730600e-01,3.3198449e-01,2.5801045e-01,2.4852954e-01,0.45848922,0.026166911
EPPLER 546 AIRFOIL,2,-1.2019206e-01,-1.3919190e-01,-3.2346383e-01,4.7635767e-02,1.8984022e-01,3.1518857e-01,2.2269879e-01,2.2673984e-01,0.27473015,0.0523141659999999
EPPLER 547 AIRFOIL,2,-1.2444408e-01,-1.4717926e-01,-3.2778425e-01,3.1970375e-02,2.0475408e-01,3.4387648e-01,2.4783038e-01,2.2244387e-01,0.41453211,0.02043143
EPPLER 548 AIRFOIL,2,-1.2519317e-01,-1.4508757e-01,-3.2849365e-01,4.0481457e-02,2.0739992e-01,3.9020333e-01,1.6782876e-01,2.1523101e-01,0.41483492,0.021230722
EPPLER 549 AIRFOIL,2,-1.2475145e-01,-2.1057285e-01,-2.3265060e-01,6.3551295e-02,2.1188946e-01,3.5670924e-01,2.6190431e-01,2.4503111e-01,0.36571666,0.042680742
EPPLER 551 AIRFOIL,2,-1.2446072e-01,-2.6396731e-01,-1.0155598e-01,5.4558579e-02,2.1740731e-01,3.6663732e-01,2.7387264e-01,2.6359731e-01,0.56598613,0.022683572
EPPLER 552 AIRFOIL,2,-1.2430351e-01,-2.6254024e-01,-1.0043956e-01,6.1600075e-02,2.2035413e-01,4.1649279e-01,1.9473293e-01,2.5370076e-01,0.54637155,0.0213373429999999
EPPLER 557 AIRFOIL,2,-1.2259993e-01,-2.1954059e-01,-3.4466830e-02,1.6136519e-01,2.1966940e-01,3.3169780e-01,2.3207772e-01,3.5010484e-01,0.60309121,0.044799194
EPPLER 558 AIRFOIL,2,-1.6965846e-01,-1.5482387e-01,-8.4380240e-03,5.3249391e-02,2.3537485e-01,3.7909591e-01,1.6872069e-01,3.2292486e-01,0.62068539,0.021126261
EPPLER 559 AIRFOIL,2,-1.7167568e-01,-1.3583985e-01,1.1056569e-02,9.1329118e-02,2.4152505e-01,3.9611401e-01,1.8357697e-01,3.6354909e-01,0.71128261,0.0232481379999999
EPPLER 560 AIRFOIL,2,-1.7611032e-01,-1.1382696e-01,2.9271784e-02,1.3100064e-01,2.4558736e-01,4.1425375e-01,1.9368287e-01,4.0935302e-01,0.77368187,0.022904879
BOEING 106 AIRFOIL,2,-1.2391043e-01,-5.0399167e-02,-9.9352720e-02,-5.7784348e-02,2.2158491e-01,2.8376942e-01,2.5184823e-01,2.3091943e-01,0.49228639,0.019156788
BOEING 707 pt08 SPAN AIRFOIL,2,-1.4863432e-01,-2.2397793e-01,-9.2592081e-02,-1.1797499e-01,2.0044050e-01,7.8579848e-02,7.2896607e-02,1.3400341e-01,0.16362566,0.017071124
BOEING 707 pt19 SPAN AIRFOIL,2,-1.2570575e-01,-1.4238639e-01,-2.2867431e-01,-6.7548445e-02,1.9302766e-01,1.4362351e-01,1.7679853e-01,9.2907454e-02,0.22197539,0.0171485639999999
BOEING 707 pt40 SPAN AIRFOIL,2,-4.4250853e-02,-6.0841710e-02,-1.4619329e-01,-5.0145427e-03,1.5173327e-01,1.7627471e-01,1.9327892e-01,1.2214108e-01,0.39548313,0.016422156
BOEING 707 pt54 SPAN AIRFOIL,2,-4.0802103e-02,-4.8091923e-02,-1.2249784e-01,-1.3114009e-02,1.4016489e-01,1.7664817e-01,1.9391624e-01,1.3828819e-01,0.41207471,0.016336233
BOEING 707 pt99 SPAN AIRFOIL,2,-4.8043969e-02,-6.4715443e-02,-1.0449624e-01,-2.9312707e-02,1.2639859e-01,1.7710218e-01,1.8181959e-01,1.4969219e-01,0.39500546,0.016247794
BOEING 737 MIDSPAN AIRFOIL2,2,-1.0430427e-01,-1.7547271e-01,-8.5222817e-02,-9.2670609e-02,2.7361688e-01,1.3426402e-01,2.0728270e-01,1.1098236e-01,0.32059647,0.017945764
BOEING 737 MIDSPAN AIRFOIL,2,-5.9579577e-02,-9.9777704e-02,-1.1814336e-01,-7.8329782e-02,1.4161457e-01,1.9230544e-01,1.3785170e-01,1.4852838e-01,0.32250462,0.016351925
BOEING 737 OUTBOARD AIRFOIL,2,-6.7108750e-02,-7.9998712e-02,-1.8239955e-01,-3.4946783e-02,1.5441972e-01,1.7548449e-01,2.1525027e-01,1.2925310e-01,0.35184189,0.016774266
BOEING 737 ROOT AIRFOIL,2,-1.5812597e-01,-1.9739883e-01,-1.2229080e-01,-8.5783442e-02,3.8725799e-01,7.8729208e-02,2.9733170e-01,6.6911079e-02,0.31598587,0.019851776
BOEING AIRFOIL J no closed TE,2,-1.5326723e-01,-5.5153870e-02,-2.4877642e-01,1.5246904e-01,1.3303739e-01,1.0888394e-01,1.8753678e-01,2.5260553e-01,0.47878309,0.018831314
BOEING BACXXX AIRFOIL,2,-7.0811931e-02,-1.5440408e-01,-1.0618745e-01,-8.0280066e-02,1.8239321e-01,1.7140597e-01,1.6169884e-01,2.6300010e-01,0.25377698,0.04642556
BOEING HSNLF AIRFOIL,2,-8.9572796e-02,-1.1188890e-01,-1.8129888e-01,3.0777208e-02,9.8615492e-02,1.4162907e-01,1.5899538e-01,2.7799003e-01,0.39460066,0.0183499869999999
BOEING VERTOL V130060pt7 AIRFOIL,2,-7.0727882e-02,-3.1498886e-02,-8.3731953e-02,-4.6981909e-02,1.1643931e-01,9.7317974e-02,7.7504515e-02,9.1920156e-02,0.2763567999999999,0.015263452
BOEING VERTOL V1pt9530091pt25 AIRF,2,-1.1182867e-01,-4.6740766e-02,-1.3139464e-01,-5.5601997e-02,1.8197126e-01,1.3159878e-01,1.3778406e-01,1.1149597e-01,0.30553743,0.0166521489999999
BOEINGVERTOL V230101pt58 AIRFOIL,2,-8.5448503e-02,-1.0512301e-01,-9.7984434e-02,-6.8374514e-02,2.1761200e-01,1.4827850e-01,1.4666919e-01,1.0968067e-01,0.31692067,0.017547896
BOEING VERTOL V430121pt58 AIRFOIL,2,-2.8200636e-02,-1.0237311e-01,-8.6656134e-02,-1.0078798e-01,3.1749586e-01,1.9978453e-01,1.9736050e-01,1.9170011e-01,0.4356140999999999,0.019736494
BOEING VERTOL V430152pt48 AIRFOIL,2,-7.5229167e-02,-1.3944355e-01,-1.2220944e-01,-1.3541820e-01,3.7172887e-01,2.1805360e-01,2.5080749e-01,2.1940237e-01,0.25999315,0.052127619
BOEINGVERTOL VR11X AIRFOIL,2,-7.2359612e-02,-8.4583589e-02,-6.3512243e-02,-1.5265270e-01,2.4786590e-01,1.3168659e-01,2.9334245e-01,2.1262652e-01,0.27848105,0.037738645
BOEINGVERTOL VR12 AIRFOIL,2,-8.9355210e-02,-6.5047025e-02,-7.7795787e-02,-1.6551558e-01,2.3420704e-01,1.4928624e-01,2.4932096e-01,1.3352589e-01,0.21636828,0.035633787
BOEINGVERTOL VR13 AIRFOIL,2,-7.9931182e-02,-5.8192084e-02,-6.9585054e-02,-1.4806609e-01,2.0913641e-01,1.3405725e-01,2.2258486e-01,1.1960580e-01,0.32049623,0.018291314
BOEINGVERTOL VR14 AIRFOIL,2,-6.7308354e-02,-4.9004276e-02,-5.8593164e-02,-1.2468982e-01,1.7625191e-01,1.1269865e-01,1.8760676e-01,1.0065815e-01,0.30425707,0.017096448
BOEINGVERTOL VR15 AIRFOIL,2,-8.0450480e-02,-5.8565198e-02,-7.0036739e-02,-1.4902133e-01,1.6190648e-01,1.0372686e-01,1.7232859e-01,9.2558566e-02,0.23006885,0.018564759
BOEINGVERTOL VR1 AIRFOIL,2,-1.1651004e-01,-9.2533574e-02,-1.2020012e-01,-7.1314482e-02,1.7766274e-01,1.4520271e-01,2.5245348e-01,1.4097045e-01,0.35302069,0.017454549
BOEINGVERTOL VR5 AIRFOIL,2,-6.9927761e-02,-4.1698103e-02,-1.2863043e-01,1.9074705e-02,1.9183046e-01,2.7435232e-01,2.7545123e-01,9.3590796e-02,0.42472346,0.027568907
BOEINGVERTOL VR7 AIRFOIL WITH TAB,2,-7.5714012e-02,-7.0415862e-02,-9.1794957e-02,-1.3547345e-02,2.0844325e-01,2.7277245e-01,2.2548729e-01,1.1690783e-01,0.45122868,0.021599286
BOEINGVERTOL VR8 AIRFOIL,2,-6.5443833e-02,-8.2205020e-02,-6.5441860e-02,-4.3665486e-02,1.1448163e-01,1.7333664e-01,1.0555193e-01,9.5436151e-02,0.30436809,0.017072032
BOEINGVERTOL VR8 AIRFOIL WITH TAB,2,-6.5443474e-02,-8.2205813e-02,-6.5441062e-02,-4.3666046e-02,1.1462513e-01,1.7203008e-01,1.0886652e-01,9.1751268e-02,0.31001625,0.016450506
bqm34,2,-1.3568996e-01,-1.2372142e-01,-1.3515008e-01,-8.1743131e-02,1.3566650e-01,1.2383687e-01,1.3484899e-01,8.2232652e-02,0.21040741,0.016126351
goe240,2,-4.5063103e-02,1.0521054e-01,4.0171213e-02,2.7252701e-02,1.9271207e-01,2.6230529e-01,1.8962286e-01,2.5264970e-01,0.68521227,0.01829632
